Actual,Predicted
1.0909169912338257,1.0946516
1.0884116888046265,1.093333
1.0862481594085691,1.0908614
1.0829542875289917,1.0884724
1.0868619680404663,1.0854176
1.0817828178405762,1.0887325
1.079727053642273,1.0851241
1.0780508518218994,1.0821584
1.0824151039123535,1.0802617
1.0796570777893066,1.0846186
1.0816774368286133,1.0830691
1.0820636749267578,1.084226
1.085917830467224,1.0847143
1.0886130332946773,1.0885553
1.087453007698059,1.091463
1.0874056816101074,1.0902592
1.093445897102356,1.0897847
1.073306918144226,1.0953572
1.0795172452926636,1.077651
1.0714898109436035,1.0792272
1.066439151763916,1.0740283
1.0616725683212278,1.0689827
1.0564124584197998,1.063837
1.0530084371566772,1.059109
1.0533745288848877,1.0556741
1.059490442276001,1.0557017
1.0607603788375854,1.0611341
1.0546187162399292,1.0633235
1.046934127807617,1.0571562
1.0479873418807983,1.0492417
1.0444300174713137,1.0491291
1.0491198301315308,1.0476886
1.0562450885772705,1.0500968
1.0563008785247805,1.0573978
1.0545074939727783,1.0586683
1.0501223802566528,1.0569046
1.0510826110839844,1.0518563
1.051414132118225,1.0522447
1.0585595369338991,1.0528646
1.056546330451965,1.0592481
1.0555204153060913,1.0586303
1.0532968044281006,1.0575516
1.0506850481033323,1.0551594
1.0474056005477903,1.0527757
1.051005244255066,1.0499357
1.0517348051071167,1.0518806
1.0495051145553589,1.0534579
1.0350252389907837,1.0518452
1.0364949703216553,1.0406547
1.0433076620101929,1.0394144
1.0405826568603516,1.0454131
1.0402579307556152,1.044948
1.0399551391601562,1.0428379
1.0423181056976318,1.0419986
1.0429377555847168,1.0451484
1.040615200996399,1.0461307
1.0351860523223877,1.0437453
1.0268205404281616,1.0388812
1.030534744262695,1.032443
1.0386372804641724,1.0343628
1.034554123878479,1.0416666
1.0314701795578003,1.0394522
1.0297601222991943,1.0353333
1.0244431495666504,1.0334725
1.026525378227234,1.031122
1.030683517456055,1.0315711
1.0295268297195437,1.0338441
1.0301949977874756,1.033324
1.0277386903762815,1.0338315
1.0420682430267334,1.0320668
1.040593504905701,1.0429124
1.0410159826278689,1.0437474
1.041601538658142,1.0433004
1.0467586517333984,1.0425671
1.0445064306259155,1.0480689
1.04290509223938,1.0474343
1.0425245761871338,1.0456203
1.0397279262542725,1.0446566
1.024779200553894,1.0433571
1.0327378511428833,1.0323082
1.0372798442840576,1.0352005
1.0400848388671875,1.0405233
1.0385725498199463,1.0437434
1.0311616659164429,1.0412047
1.0301525592803955,1.0355265
1.0364949703216553,1.0346799
1.039198637008667,1.039376
1.0461673736572263,1.0421934
1.0489217042922974,1.0467646
1.048536777496338,1.0495652
1.044833779335022,1.0502008
1.0421009063720703,1.0475463
1.050056219100952,1.044941
1.0474823713302612,1.0500795
1.0461344718933103,1.0501912
1.0524100065231323,1.0483745
1.0488777160644531,1.0526353
1.039511799812317,1.0518286
