Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
1.161224365234375,1.15999525064582,2.1869707,3.043656,0.16460703
1.1683744192123413,1.1613186579853114,2.1828392,3.045945,0.17505778
1.1692214012145996,1.1684894703242679,2.1611204,3.0599308,0.23087725
1.1727453470230105,1.1693402554398562,2.1574264,3.059792,0.23827735
1.178717017173767,1.1728769619439559,2.14602,3.065882,0.26607132
1.180553913116455,1.1788734771678435,2.1263962,3.0761871,0.3130637
1.18002450466156,1.1807189161969154,2.1202853,3.0793524,0.3274885
1.1771491765975952,1.1801869959698181,2.1220503,3.0784402,0.32333273
1.1780782938003538,1.1772986989252534,2.1315844,3.0734835,0.30074003
1.1736538410186768,1.1782318763641346,2.128513,3.0750856,0.30804443
1.1724566221237185,1.1737889670643853,2.1430583,3.067451,0.2732295
1.17311692237854,1.1725871333471214,2.146959,3.0653837,0.26379585
1.1702749729156494,1.1732499681824147,2.1448095,3.0665243,0.26899955
1.1682106256484983,1.170397503990899,2.1540294,3.0616136,0.24659172
1.1666297912597656,1.1683260496758674,2.1606743,3.0580437,0.23029739
1.160739183425903,1.1667400508614576,2.1657333,3.055308,0.21781024
1.1635754108428955,1.160832164938065,2.18436,3.0451035,0.1712166
1.161548137664795,1.163676351076104,2.1754355,3.0500195,0.19366229
1.163074612617493,1.161643324864763,2.1818228,3.046506,0.17762077
1.1694538593292236,1.163174089640721,2.1770175,3.049152,0.18970054
1.1739156246185305,1.1695735204566178,2.156678,3.0601935,0.24011222
1.1774264574050903,1.1740517767844518,2.1422033,3.0679033,0.27529174
1.1756131649017334,1.17757717698489,2.1306686,3.0739617,0.30292037
1.1756821870803833,1.1757561770884086,2.1366422,3.0708334,0.28865668
1.1596757173538208,1.1758254837314266,2.1364155,3.0709527,0.28919995
1.1550945043563845,1.1597658883944568,2.187685,3.0432591,0.16279526
1.1429355144500732,1.155173469643565,2.2018785,3.0353067,0.12649018
1.142374038696289,1.1429908944462397,2.238534,3.0141459,0.0299806
1.158668041229248,1.1424285099876743,2.2401915,3.013167,0.025521051
1.1584129333496094,1.158755621587162,2.190825,3.041511,0.1548134
1.1579166650772097,1.1584989314216925,2.1922948,3.044186,0.14990018
1.1663167476654053,1.157994782635812,2.2028341,3.059824,0.13794893
1.1676650047302246,1.1664258187280392,2.1658857,3.0568404,0.2120537
1.1647952795028689,1.1677786248552602,2.1624234,3.0570996,0.22598836
1.1618449687957764,1.1648998355121152,2.1715722,3.0521324,0.20330997
1.1677058935165403,1.1619409833526282,2.18089,3.0470207,0.1799701
1.171289324760437,1.1678196485743189,2.1622925,3.0571704,0.22631134
1.1651345491409302,1.171415509940953,2.1507483,3.0633667,0.25459284
1.1706587076187136,1.1652401394604683,2.170495,3.0527198,0.20599234
1.1668338775634766,1.1707825990066614,2.1527894,3.0622768,0.24961893
1.164252758026123,1.1669447831366038,2.1650817,3.0556617,0.21942276
1.165175199508667,1.1643556957960002,2.1732924,3.0511928,0.19901976
1.1613053083419802,1.1652809149118482,2.1703658,3.0527902,0.20631358
1.1709601879119873,1.1613998243177046,2.182585,3.0460854,0.17569846
1.1618449687957764,1.1710851755052398,2.151814,3.062798,0.25199705
1.1639411449432373,1.1619409833526282,2.18089,3.0470207,0.1799701
1.1647952795028689,1.164043160727547,2.174279,3.050653,0.19655529
1.1681560277938845,1.1648998355121152,2.1715722,3.0521324,0.20330997
1.169180393218994,1.1682712707615177,2.1608496,3.0579493,0.22986633
1.1715912818908691,1.1692991053443569,2.1575582,3.059721,0.2379536
1.163602590560913,1.1717185756890247,2.1497693,3.0638885,0.25697383
1.16604483127594,1.163703610303459,2.1753497,3.0500665,0.1938774
1.165691375732422,1.166153248694836,2.167599,3.054296,0.21318756
1.1713168621063232,1.1657986925377177,2.1687245,3.053684,0.21039408
1.1769136190414429,1.1714431476662306,2.1506588,3.0634143,0.25480998
1.1702749729156494,1.177062124889813,2.1323614,3.0730772,0.2988878
1.1703435182571411,1.170397503990899,2.1540294,3.0616136,0.24659172
1.1734747886657717,1.1704662904018774,2.1538079,3.061732,0.24713235
1.1726491451263428,1.1736092207446192,2.1436427,3.067142,0.27181906
1.1763737201690676,1.1727803923520321,2.1463327,3.065716,0.26531315
1.1871408224105835,1.176519915134702,2.1341407,3.072146,0.294641
1.1826341152191162,1.1873404183788925,2.0980806,3.0906878,0.37908384
1.1791062355041504,1.1828093509222832,2.1133225,3.0829349,0.34380537
