Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
19421.91015625,19685.03291957856,2.8809621,1.3090739,2.8602796
19377.619140625,19642.615912144425,2.875063,1.3575381,2.8491452
19443.0,19598.065373405338,2.8665566,1.3473945,2.8439233
19463.58984375,19665.86042899773,2.875795,1.3225151,2.8510113
19531.619140625,19686.879827113255,2.878008,1.3215448,2.8555849
19478.0703125,19756.704655675676,2.8857627,1.3110325,2.8633978
19257.33984375,19702.003219803613,2.8798523,1.3142381,2.8616524
19077.5390625,19475.684010252444,2.867585,1.3404022,2.8449373
19254.970703125,19290.243256580816,2.8530567,1.389431,2.8249557
19147.849609375,19471.524469913606,2.8582537,1.3808154,2.8265443
19256.26953125,19363.861402631486,2.8614202,1.3449554,2.8352175
19039.310546875,19473.511986067253,2.8749256,1.360433,2.8406923
19362.51953125,19251.02399505919,2.8536198,1.3945289,2.8257542
19215.48046875,19581.480246907577,2.8750825,1.3692434,2.8419201
19448.599609375,19432.28918517713,2.8616762,1.3568041,2.841334
19033.640625,19670.036713028232,2.887483,1.3489969,2.8545399
19003.109375,19245.461490969792,2.848455,1.3911492,2.8295348
19263.69921875,19213.451453976668,2.8619478,1.4069921,2.8187778
19210.810546875,19478.473296367214,2.847825,1.4309134,2.8186078
19189.189453125,19429.020799858547,2.8741586,1.3219934,2.8431106
19060.310546875,19403.67666304075,2.8688731,1.3940184,2.835978
19004.779296875,19271.949686051605,2.8575735,1.404835,2.8235953
19146.169921875,19214.56477081776,2.846977,1.4273784,2.8125665
19322.58984375,19359.863488810104,2.855467,1.3974874,2.8209145
19405.19921875,19540.386542329874,2.8702395,1.3789661,2.8390822
19295.98046875,19626.36949889795,2.8832304,1.3382461,2.8595183
19261.75,19513.684365384113,2.8739245,1.3679993,2.8479643
19425.73046875,19477.34545987057,2.8607259,1.405035,2.8346677
19626.44921875,19645.78393856352,2.8668664,1.3760065,2.8423238
19933.619140625,19852.878126754964,2.8849952,1.322245,2.8630087
20016.75,20168.69897794032,2.906601,1.274154,2.8878572
20232.140625,20255.56666407267,2.912086,1.2408,2.899631
20358.80078125,20475.946413279282,2.9173355,1.2323107,2.905755
20384.609375,20607.312918538995,2.915972,1.201061,2.911125
20345.9609375,20635.566292071126,2.919753,1.1736522,2.9135137
20329.16015625,20595.473599124107,2.9168797,1.1826661,2.909533
20399.16015625,20579.092386285374,2.917939,1.1716617,2.9075146
20426.26953125,20652.08839466478,2.9206173,1.1504469,2.9118166
20405.919921875,20682.104041563107,2.924266,1.1189334,2.9166336
